long,lat,order,hole,piece,id,group
512546.48486446,194251.09489919,23081,FALSE,1,E07000102,E07000102.1
512922.4821607,193747.17537615,23082,FALSE,1,E07000102,E07000102.1
513443.97676115,192901.13836175,23083,FALSE,1,E07000102,E07000102.1
513066.66019545,192575.32457183,23084,FALSE,1,E07000102,E07000102.1
511942.22670175,192051.41837935,23085,FALSE,1,E07000102,E07000102.1
511853.42513833,192010.719622,23086,FALSE,1,E07000102,E07000102.1
510605.59747643,191690.02247175,23087,FALSE,1,E07000102,E07000102.1
510601.30170122,191689.92245226,23088,FALSE,1,E07000102,E07000102.1
510049.49256869,191789.02665369,23089,FALSE,1,E07000102,E07000102.1
508056.07451062,192401.49189105,23090,FALSE,1,E07000102,E07000102.1
506928.26216717,191512.02915386,23091,FALSE,1,E07000102,E07000102.1
506744.26572224,191602.53640108,23092,FALSE,1,E07000102,E07000102.1
504120.45962494,193612.36442513,23093,FALSE,1,E07000102,E07000102.1
503923.95215244,193327.45942222,23094,FALSE,1,E07000102,E07000102.1
503927.04982284,192537.04299482,23095,FALSE,1,E07000102,E07000102.1
504264.65528404,192167.84668778,23096,FALSE,1,E07000102,E07000102.1
504020.95247125,191077.03083634,23097,FALSE,1,E07000102,E07000102.1
504237.95535444,190355.019737,23098,FALSE,1,E07000102,E07000102.1
503947.55252016,190047.71074399,23099,FALSE,1,E07000102,E07000102.1
502752.22417403,190085.60037833,23100,FALSE,1,E07000102,E07000102.1
502418.32165435,190614.20715071,23101,FALSE,1,E07000102,E07000102.1
501928.42959299,191816.83406994,23102,FALSE,1,E07000102,E07000102.1
501541.45583482,194166.66656942,23103,FALSE,1,E07000102,E07000102.1
501184.46067626,194258.36807458,23104,FALSE,1,E07000102,E07000102.1
501302.97439712,194802.28363245,23105,FALSE,1,E07000102,E07000102.1
501736.2970179,195503.71250132,23106,FALSE,1,E07000102,E07000102.1
501332.09806061,195855.6218463,23107,FALSE,1,E07000102,E07000102.1
501298.11503914,196773.36108137,23108,FALSE,1,E07000102,E07000102.1
501587.81160934,197044.26392043,23109,FALSE,1,E07000102,E07000102.1
502178.20047621,196492.05467257,23110,FALSE,1,E07000102,E07000102.1
502380.9047721,197620.79161589,23111,FALSE,1,E07000102,E07000102.1
502820.7986754,197341.2832971,23112,FALSE,1,E07000102,E07000102.1
503468.09429883,198202.71896739,23113,FALSE,1,E07000102,E07000102.1
503052.49838864,198944.1412372,23114,FALSE,1,E07000102,E07000102.1
502084.50604138,198802.53373802,23115,FALSE,1,E07000102,E07000102.1
502122.60593927,199180.64874305,23116,FALSE,1,E07000102,E07000102.1
502180.40295834,200624.59588347,23117,FALSE,1,E07000102,E07000102.1
502674.09535752,201913.74390826,23118,FALSE,1,E07000102,E07000102.1
503554.7890276,201259.42146198,23119,FALSE,1,E07000102,E07000102.1
505865.25987289,200895.32037422,23120,FALSE,1,E07000102,E07000102.1
506062.76166691,200794.1203416,23121,FALSE,1,E07000102,E07000102.1
507885.59579815,201403.38621342,23122,FALSE,1,E07000102,E07000102.1
507148.8674178,204115.63771552,23123,FALSE,1,E07000102,E07000102.1
507843.78615545,204433.72243905,23124,FALSE,1,E07000102,E07000102.1
507795.57364952,205010.92909152,23125,FALSE,1,E07000102,E07000102.1
509046.21059187,205859.1345517,23126,FALSE,1,E07000102,E07000102.1
509474.49512067,204953.29095218,23127,FALSE,1,E07000102,E07000102.1
509771.10107749,204899.97765192,23128,FALSE,1,E07000102,E07000102.1
510154.94699088,204056.45057065,23129,FALSE,1,E07000102,E07000102.1
509957.95459624,203770.65514481,23130,FALSE,1,E07000102,E07000102.1
510448.77258575,203700.2410589,23131,FALSE,1,E07000102,E07000102.1
510230.88838126,202876.63886759,23132,FALSE,1,E07000102,E07000102.1
510894.41542534,202413.72009507,23133,FALSE,1,E07000102,E07000102.1
511981.54769682,202157.39458899,23134,FALSE,1,E07000102,E07000102.1
512483.41189134,198447.81237989,23135,FALSE,1,E07000103,E07000103.1
511845.22684562,197952.90841878,23136,FALSE,1,E07000103,E07000103.1
511704.11386722,196568.19527431,23137,FALSE,1,E07000103,E07000103.1
511949.90034216,195649.15343288,23138,FALSE,1,E07000103,E07000103.1
512130.9080171,195612.94952169,23139,FALSE,1,E07000103,E07000103.1
512770.71243087,195103.52669368,23140,FALSE,1,E07000103,E07000103.1
512203.98647166,194666.21613545,23141,FALSE,1,E07000103,E07000103.1
512387.68616186,194460.70475776,23142,FALSE,1,E07000103,E07000103.1
511728.96723647,194654.12696158,23143,FALSE,1,E07000103,E07000103.1
511216.9549693,194433.43063568,23144,FALSE,1,E07000103,E07000103.1
510479.94965303,195092.8676179,23145,FALSE,1,E07000103,E07000103.1
510063.72753647,194656.35307793,23146,FALSE,1,E07000103,E07000103.1
509119.00700322,194759.25830443,23147,FALSE,1,E07000103,E07000103.1
508818.70904613,194781.65765609,23148,FALSE,1,E07000103,E07000103.1
509002.21078791,195235.77648633,23149,FALSE,1,E07000103,E07000103.1
508695.91073469,195580.27325177,23150,FALSE,1,E07000103,E07000103.1
508948.82069079,195983.19278405,23151,FALSE,1,E07000103,E07000103.1
509067.42210121,196232.49846149,23152,FALSE,1,E07000103,E07000103.1
508263.10012996,196838.09645323,23153,FALSE,1,E07000103,E07000103.1
508002.39392671,198261.22437134,23154,FALSE,1,E07000103,E07000103.1
508785.71532352,198033.63820298,23155,FALSE,1,E07000103,E07000103.1
508635.01821499,199462.16485373,23156,FALSE,1,E07000103,E07000103.1
508762.62434317,199535.56437091,23157,FALSE,1,E07000103,E07000103.1
509100.83519718,199726.86027288,23158,FALSE,1,E07000103,E07000103.1
509810.66684846,200067.85647378,23159,FALSE,1,E07000103,E07000103.1
510498.8000108,201563.23964726,23160,FALSE,1,E07000103,E07000103.1
511757.1499282,200929.40349538,23161,FALSE,1,E07000103,E07000103.1
512376.82521049,200599.89588495,23162,FALSE,1,E07000103,E07000103.1
512391.62416028,200555.69879874,23163,FALSE,1,E07000103,E07000103.1
512200.12694909,200059.80477494,23164,FALSE,1,E07000103,E07000103.1
512817.59202874,199650.60323367,23165,FALSE,1,E07000103,E07000103.1
512882.48531514,198988.30588171,23166,FALSE,1,E07000103,E07000103.1
512515.30939486,198512.90395844,23167,FALSE,1,E07000103,E07000103.1
512483.41189134,198447.81237989,23168,FALSE,1,E07000103,E07000103.1
607509.37418239,156359.28574366,23169,FALSE,1,E07000105,E07000105.1
609329.07929352,154499.3206149,23170,FALSE,1,E07000105,E07000105.1
608807.57962916,153873.19204747,23171,FALSE,1,E07000105,E07000105.1
608556.78572773,152757.26563565,23172,FALSE,1,E07000105,E07000105.1
608941.79407469,152165.26949059,23173,FALSE,1,E07000105,E07000105.1
608898.99734496,151483.75252993,23174,FALSE,1,E07000105,E07000105.1
609394.39811459,151167.46542024,23175,FALSE,1,E07000105,E07000105.1
610023.11148465,149767.76642497999,23176,FALSE,1,E07000105,E07000105.1
609900.11741914,148526.94853808,23177,FALSE,1,E07000105,E07000105.1
609516.9210238,147880.42049118,23178,FALSE,1,E07000105,E07000105.1
609007.11887429,147754.70891793,23179,FALSE,1,E07000105,E07000105.1
610052.62865313,146602.52297741,23180,FALSE,1,E07000105,E07000105.1
609841.73112619,145874.10387269,23181,FALSE,1,E07000105,E07000105.1
609735.43274721,144884.38051824,23182,FALSE,1,E07000105,E07000105.1
611043.83215337,144543.70440813,23183,FALSE,1,E07000105,E07000105.1
610557.04046792,143732.57757227,23184,FALSE,1,E07000105,E07000105.1
610835.44332172,143408.28129116,23185,FALSE,1,E07000105,E07000105.1
610537.25287683,142719.0665669,23186,FALSE,1,E07000105,E07000105.1
611210.94673695,142333.27787196,23187,FALSE,1,E07000105,E07000105.1
611419.8531192,141603.87395003,23188,FALSE,1,E07000105,E07000105.1
612036.24962338,141392.48683951,23189,FALSE,1,E07000105,E07000105.1
611578.58066218,140405.26854964,23190,FALSE,1,E07000105,E07000105.1
611253.0836954,140567.96787185,23191,FALSE,1,E07000105,E07000105.1
611231.00474398,139896.66592935,23192,FALSE,1,E07000105,E07000105.1
610908.31360793,139638.05360998,23193,FALSE,1,E07000105,E07000105.1
610072.22593194,139743.54070496,23194,FALSE,1,E07000105,E07000105.1
610077.6179468,140054.84322378,23195,FALSE,1,E07000105,E07000105.1
609728.31681593,140165.63492416,23196,FALSE,1,E07000105,E07000105.1
609735.52720121,139697.93648007,23197,FALSE,1,E07000105,E07000105.1
608749.15145700006,139133.4118308,23198,FALSE,1,E07000105,E07000105.1
608938.26598795,138568.81560109,23199,FALSE,1,E07000105,E07000105.1
608573.27731982,138202.29924816,23200,FALSE,1,E07000105,E07000105.1
609116.89347028,137663.01470415,23201,FALSE,1,E07000105,E07000105.1
609021.22115381,136653.00709767,23202,FALSE,1,E07000105,E07000105.1
608520.54876999,135288.89177956,23203,FALSE,1,E07000105,E07000105.1
607962.55289683,135048.87697119,23204,FALSE,1,E07000105,E07000105.1
607932.16738165,134286.47522686,23205,FALSE,1,E07000105,E07000105.1
608129.68406692,133481.08140256,23206,FALSE,1,E07000105,E07000105.1
607074.49901379,132810.15570699,23207,FALSE,1,E07000105,E07000105.1
606427.8990744,132519.62993283,23208,FALSE,1,E07000105,E07000105.1
605709.78281646,133185.90961433,23209,FALSE,1,E07000105,E07000105.1
604825.4968944,132590.57837412,23210,FALSE,1,E07000105,E07000105.1
604945.50264676,132145.28834416,23211,FALSE,1,E07000105,E07000105.1
604420.30968748,132274.86338325,23212,FALSE,1,E07000105,E07000105.1
604370.0138834,131870.5660756,23213,FALSE,1,E07000105,E07000105.1
603588.312547,131912.04475369,23214,FALSE,1,E07000105,E07000105.1
603237.61906489,131280.93478713,23215,FALSE,1,E07000105,E07000105.1
603415.63470357,130590.73456319,23216,FALSE,1,E07000105,E07000105.1
603027.53223271,130389.42288266,23217,FALSE,1,E07000105,E07000105.1
602136.81647513,130992.01352509,23218,FALSE,1,E07000105,E07000105.1
602064.60319487,131615.61600269,23219,FALSE,1,E07000105,E07000105.1
601431.49234857,132087.9993879,23220,FALSE,1,E07000105,E07000105.1
601178.18795077,131945.49433717,23221,FALSE,1,E07000105,E07000105.1
601258.40309104,131113.69132777,23222,FALSE,1,E07000105,E07000105.1
600124.09863057,130962.27119413,23223,FALSE,1,E07000105,E07000105.1
600269.1197012,129700.17107447,23224,FALSE,1,E07000105,E07000105.1
599169.11383874,129612.04332549,23225,FALSE,1,E07000105,E07000105.1
599208.30442344,130458.34470183,23226,FALSE,1,E07000105,E07000105.1
598563.89292614,130743.14064855,23227,FALSE,1,E07000105,E07000105.1
599005.88946098,131218.74528552,23228,FALSE,1,E07000105,E07000105.1
598515.67680165,131593.03891185,23229,FALSE,1,E07000105,E07000105.1
595128.64262531,124797.02273337,23230,FALSE,1,E07000105,E07000105.1
592391.67355221,125939.7680306,23231,FALSE,1,E07000105,E07000105.1
590341.21356104,125618.41973371,23232,FALSE,1,E07000105,E07000105.1
590046.49774785,125065.40908796,23233,FALSE,1,E07000105,E07000105.1
589496.78907494,125589.50170907,23234,FALSE,1,E07000105,E07000105.1
587915.37282429,126067.11293063,23235,FALSE,1,E07000105,E07000105.1
586816.66591324,127605.23029169,23236,FALSE,1,E07000105,E07000105.1
586328.85473422,127281.12626005,23237,FALSE,1,E07000105,E07000105.1
585737.85083939,127495.6414969,23238,FALSE,1,E07000105,E07000105.1
585089.73542628,126920.14000308,23239,FALSE,1,E07000105,E07000105.1
584399.63583435,127560.64615144,23240,FALSE,1,E07000105,E07000105.1
582860.50806372,126862.35511273,23241,FALSE,1,E07000105,E07000105.1
582876.71436381,127741.36943996,23242,FALSE,1,E07000105,E07000105.1
582255.60711756,127814.77406071,23243,FALSE,1,E07000105,E07000105.1
582140.8123052,128270.2775782,23244,FALSE,1,E07000105,E07000105.1
582597.01836835,128488.57235554,23245,FALSE,1,E07000105,E07000105.1
581938.90926197,128987.17800014,23246,FALSE,1,E07000105,E07000105.1
581909.91887016,130144.18257369,23247,FALSE,1,E07000105,E07000105.1
583101.25543802,132601.38868196,23248,FALSE,1,E07000105,E07000105.1
584180.56707662,132977.28226209,23249,FALSE,1,E07000105,E07000105.1
585355.49532773,134278.47545618,23250,FALSE,1,E07000105,E07000105.1
585471.49946374,134883.07573281,23251,FALSE,1,E07000105,E07000105.1
585186.79365268,134818.67624985,23252,FALSE,1,E07000105,E07000105.1
584227.88004012,135744.70457548,23253,FALSE,1,E07000105,E07000105.1
581939.05575343,135533.02332844,23254,FALSE,1,E07000105,E07000105.1
581796.34439854,137541.65363162,23255,FALSE,1,E07000105,E07000105.1
581418.54193272,137862.46085181,23256,FALSE,1,E07000105,E07000105.1
582698.45421222,138634.56090516,23257,FALSE,1,E07000105,E07000105.1
582267.94594369,140156.0955585,23258,FALSE,1,E07000105,E07000105.1
583403.65948731,140249.68984654,23259,FALSE,1,E07000105,E07000105.1
583822.46264087,141029.09605067,23260,FALSE,1,E07000105,E07000105.1
584542.27270361,140812.18853547,23261,FALSE,1,E07000105,E07000105.1
584927.27663846,141229.39448337,23262,FALSE,1,E07000105,E07000105.1
584735.87414287,141314.99264018,23263,FALSE,1,E07000105,E07000105.1
585290.66783211,141699.59766488,23264,FALSE,1,E07000105,E07000105.1
585261.66095928,142600.51951968,23265,FALSE,1,E07000105,E07000105.1
585936.2557342,143232.43207446,23266,FALSE,1,E07000105,E07000105.1
585988.35002902,143869.94212204,23267,FALSE,1,E07000105,E07000105.1
586527.0439731,144369.45775002,23268,FALSE,1,E07000105,E07000105.1
586368.63756209,144719.86203983,23269,FALSE,1,E07000105,E07000105.1
587215.43564766,144852.45531045,23270,FALSE,1,E07000105,E07000105.1
587305.53221625,145628.17149117,23271,FALSE,1,E07000105,E07000105.1
587764.4351011,145588.67224855,23272,FALSE,1,E07000105,E07000105.1
587630.02418628,146967.6798618,23273,FALSE,1,E07000105,E07000105.1
588868.61587551,147704.7850986,23274,FALSE,1,E07000105,E07000105.1
588688.41878276,147989.18637956,23275,FALSE,1,E07000105,E07000105.1
589414.21489221,147978.58906117,23276,FALSE,1,E07000105,E07000105.1
589858.92764169,149278.00192438,23277,FALSE,1,E07000105,E07000105.1
590350.22733823,149326.60900736,23278,FALSE,1,E07000105,E07000105.1
590489.2212519,149063.60128445,23279,FALSE,1,E07000105,E07000105.1
591494.72466414,149004.59849649,23280,FALSE,1,E07000105,E07000105.1
591962.13169731,149260.30868059,23281,FALSE,1,E07000105,E07000105.1
591782.73015891,149741.40614202,23282,FALSE,1,E07000105,E07000105.1
592502.43827431,150252.21631692,23283,FALSE,1,E07000105,E07000105.1
594012.45106488,151683.03439666,23284,FALSE,1,E07000105,E07000105.1
594323.25444585,152587.54770912,23285,FALSE,1,E07000105,E07000105.1
595040.75482836,152470.95782702,23286,FALSE,1,E07000105,E07000105.1
595262.65353007,152346.2535114,23287,FALSE,1,E07000105,E07000105.1
594972.8446103,151661.43511951,23288,FALSE,1,E07000105,E07000105.1
595252.84576845,151416.9330693,23289,FALSE,1,E07000105,E07000105.1
595864.4471181,151564.65333407,23290,FALSE,1,E07000105,E07000105.1
597084.74233365,151029.86236047,23291,FALSE,1,E07000105,E07000105.1
598472.53781407,152494.44219792,23292,FALSE,1,E07000105,E07000105.1
599037.83138221,152032.74921229,23293,FALSE,1,E07000105,E07000105.1
599763.32612076,151847.07486781,23294,FALSE,1,E07000105,E07000105.1
599981.22723311,152750.19740858,23295,FALSE,1,E07000105,E07000105.1
601136.12195219,152812.54515102,23296,FALSE,1,E07000105,E07000105.1
601936.31471628,153802.68116606,23297,FALSE,1,E07000105,E07000105.1
602846.50152246,153611.37669324,23298,FALSE,1,E07000105,E07000105.1
602850.59998348,154122.79151589,23299,FALSE,1,E07000105,E07000105.1
603837.99322511,154263.99962928,23300,FALSE,1,E07000105,E07000105.1
604094.09174295,155199.82352918,23301,FALSE,1,E07000105,E07000105.1
605389.97830322,154586.41368303,23302,FALSE,1,E07000105,E07000105.1
606012.57433024,155072.23013764,23303,FALSE,1,E07000105,E07000105.1
606229.37284111,156491.4655084,23304,FALSE,1,E07000105,E07000105.1
607509.37418239,156359.28574366,23305,FALSE,1,E07000105,E07000105.1
624466.94420009,169409.83801052,23306,FALSE,1,E07000106,E07000106.1
624890.64449685,167847.87482415,23307,FALSE,1,E07000106,E07000106.1
623744.95597929,167897.54528971,23308,FALSE,1,E07000106,E07000106.1
623856.76876585,166869.65901542,23309,FALSE,1,E07000106,E07000106.1
624340.66607649,166127.16781046,23310,FALSE,1,E07000106,E07000106.1
624879.46799556,165957.68883216,23311,FALSE,1,E07000106,E07000106.1
625188.97002382,164955.99909411,23312,FALSE,1,E07000106,E07000106.1
626455.19499356,163964.8635632,23313,FALSE,1,E07000106,E07000106.1
625286.47657988,164197.40910049,23314,FALSE,1,E07000106,E07000106.1
625229.27612418,164209.80382986,23315,FALSE,1,E07000106,E07000106.1
625001.7927627,163573.24056566,23316,FALSE,1,E07000106,E07000106.1
625049.41808963,163430.36614704,23317,FALSE,1,E07000106,E07000106.1
624513.90827978,163256.13662147,23318,FALSE,1,E07000106,E07000106.1
624311.23394985,163037.4344266,23319,FALSE,1,E07000106,E07000106.1
624171.78247298,162865.95991121,23320,FALSE,1,E07000106,E07000106.1
623811.58953267,163205.9529808,23321,FALSE,1,E07000106,E07000106.1
623318.48806497,163138.13675531,23322,FALSE,1,E07000106,E07000106.1
623122.99360688,163045.07045069,23323,FALSE,1,E07000106,E07000106.1
622251.79989174,162087.39927504,23324,FALSE,1,E07000106,E07000106.1
621603.50272037,162019.28095759,23325,FALSE,1,E07000106,E07000106.1
621121.54177904,161771.56875159,23326,FALSE,1,E07000106,E07000106.1
620308.91814043,160568.65478979,23327,FALSE,1,E07000106,E07000106.1
619929.82089681,160446.86497209,23328,FALSE,1,E07000106,E07000106.1
618279.27099565,159976.41504787,23329,FALSE,1,E07000106,E07000106.1
617418.8467573,159940.66643262,23330,FALSE,1,E07000106,E07000106.1
617733.84513518,159903.5471716,23331,FALSE,1,E07000106,E07000106.1
617965.35402,159881.71776414,23332,FALSE,1,E07000106,E07000106.1
618005.53562497,159828.66522621,23333,FALSE,1,E07000106,E07000106.1
618888.8660525,160130.40028543,23334,FALSE,1,E07000106,E07000106.1
619031.12866628,160058.56500435,23335,FALSE,1,E07000106,E07000106.1
620341.02898372,160557.11731853,23336,FALSE,1,E07000106,E07000106.1
620659.31304644,160762.05874065,23337,FALSE,1,E07000106,E07000106.1
620895.11744977,161225.50674717,23338,FALSE,1,E07000106,E07000106.1
621155.70896125,161737.67203908,23339,FALSE,1,E07000106,E07000106.1
621422.4027094,161816.35114557,23340,FALSE,1,E07000106,E07000106.1
622260.79531958,162063.69624355,23341,FALSE,1,E07000106,E07000106.1
623225.3314999,163046.37323648,23342,FALSE,1,E07000106,E07000106.1
623262.68590141,163084.43017329,23343,FALSE,1,E07000106,E07000106.1
623264.23729298,163084.69722272,23344,FALSE,1,E07000106,E07000106.1
623814.08780061,163179.35053626,23345,FALSE,1,E07000106,E07000106.1
624141.688416,162803.25668991,23346,FALSE,1,E07000106,E07000106.1
624248.34665269,162909.24218739,23347,FALSE,1,E07000106,E07000106.1
624471.58706075,163131.0746353,23348,FALSE,1,E07000106,E07000106.1
624528.73165771,163067.74592067,23349,FALSE,1,E07000106,E07000106.1
625138.68542547,162391.78354163,23350,FALSE,1,E07000106,E07000106.1
624449.98866932,161926.56293057,23351,FALSE,1,E07000106,E07000106.1
624638.58613623,161569.46935081,23352,FALSE,1,E07000106,E07000106.1
624090.39080777,161821.3513911,23353,FALSE,1,E07000106,E07000106.1
624043.28875527,161209.25214008,23354,FALSE,1,E07000106,E07000106.1
623519.89656664,160621.33141502,23355,FALSE,1,E07000106,E07000106.1
623210.39747405,159579.01519961,23356,FALSE,1,E07000106,E07000106.1
